pressure1,pressure2,temperature
5406,18979,2104
5433,18979,2104
5411,18979,2104
5427,18976,2104
5406,18976,2104
5422,18976,2104
5395,18976,2104
5422,18976,2104
5411,18976,2104
5427,18979,2104
5411,18979,2104
5427,18979,2104
5411,18979,2104
5427,18976,2104
5406,18976,2104
5427,18979,2104
5416,18979,2104
5433,18979,2104
5400,18979,2104
5422,18979,2104
5406,18979,2104
5422,18976,2104
5406,18979,2104
5422,18979,2104
5400,18979,2104
5427,18976,2104
5406,18976,2104
5411,18979,2104
5395,18979,2104
5427,18976,2104
5400,18979,2104
5427,18979,2104
5390,18979,2104
5400,18976,2104
5373,18979,2104
5395,18976,2104
5390,18979,2104
5411,18979,2104
5390,18976,2104
5400,18976,2104
5379,18979,2104
5406,18976,2104
5400,18979,2104
5427,18976,2104
5406,18979,2104
5411,18979,2104
5373,18976,2104
5395,18976,2104
5384,18979,2104
5416,18979,2104
5400,18979,2104
5411,18979,2104
5373,18979,2104
5406,18979,2104
5395,18979,2104
5406,18979,2104
5395,18976,2104
5411,18976,2104
5390,18979,2104
5400,18976,2104
5379,18979,2104
5406,18979,2104
5379,18976,2104
5400,18979,2104
5390,18976,2104
5400,18979,2104
5379,18976,2104
5390,18976,2104
5379,18976,2104
5390,18976,2104
5384,18979,2104
5395,18976,2104
5384,18979,2104
5395,18976,2104
5373,18976,2104
5395,18979,2104
5384,18976,2104
5400,18979,2104
5363,18976,2104
5379,18976,2104
5357,18979,2104
5373,18979,2104
5357,18976,2104
5390,18976,2104
5390,18976,2104
5395,18979,2104
5379,18979,2104
5379,18976,2104
5363,18979,2104
5379,18979,2104
5373,18979,2104
5384,18979,2104
5352,18979,2104
5379,18979,2104
5368,18979,2104
5400,18979,2104
5368,18976,2104
5384,18979,2104
5363,18979,2104
5373,18976,2104
5346,18976,2104
5368,18979,2104
5357,18979,2104
5368,18976,2104
5352,18976,2104
5368,18976,2104
5341,18976,2104
5368,18979,2104
5352,18976,2104
5357,18973,2104
5341,18976,2104
5384,18976,2104
5363,18976,2104
5373,18973,2104
5346,18979,2104
5352,18976,2104
5341,18979,2104
5368,18979,2104
5363,18979,2104
5390,18976,2104
5363,18976,2104
5363,18976,2104
5346,18976,2104
5368,18976,2104
5341,18979,2104
5357,18976,2104
5357,18979,2104
5384,18976,2104
5352,18979,2104
5352,18979,2104
5325,18979,2104
5346,18976,2104
5341,18976,2104
5373,18976,2104
5368,18979,2104
5379,18976,2104
5346,18976,2104
5352,18979,2104
5336,18976,2104
5363,18979,2104
5341,18976,2104
5363,18976,2104
5336,18976,2104
5357,18973,2104
5330,18979,2104
5341,18979,2104
5319,18976,2104
5341,18979,2104
5330,18976,2104
5341,18976,2104
5314,18979,2104
5341,18976,2104
5330,18976,2104
5352,18976,2104
5341,18976,2104
5357,18976,2104
5336,18973,2104
5341,18979,2104
5319,18979,2104
5352,18979,2104
5336,18976,2104
5346,18979,2104
5330,18976,2105
5341,18979,2104
5330,18976,2105
5346,18976,2105
5325,18976,2105
5341,18973,2105
5336,18976,2104
5352,18979,2104
5325,18979,2104
5336,18976,2104
5314,18979,2104
5341,18976,2104
5336,18979,2104
5336,18976,2104
5309,18976,2104
5325,18976,2104
5303,18979,2104
5330,18979,2104
5314,18979,2104
5336,18979,2104
5314,18976,2104
5336,18976,2104
5319,18979,2104
5336,18979,2104
5319,18979,2104
5336,18979,2104
5314,18979,2104
5325,18979,2104
5303,18979,2104
5330,18979,2104
5314,18979,2104
5330,18979,2104
5314,18979,2104
5336,18979,2104
5309,18979,2104
5319,18976,2104
5292,18979,2104
5309,18979,2104
5314,18976,2104
5341,18976,2104
5314,18979,2104
5330,18979,2104
5298,18979,2104
5319,18979,2104
5298,18979,2104
5319,18976,2104
5303,18979,2104
5325,18976,2104
5303,18976,2104
5309,18979,2104
5292,18976,2104
5314,18979,2104
5298,18976,2104
5330,18979,2104
5303,18979,2104
5325,18979,2104
5303,18979,2104
5298,18976,2104
5282,18979,2104
5314,18979,2104
5303,18979,2104
5298,18976,2104
5287,18979,2104
5314,18979,2104
5298,18976,2104
5309,18979,2104
5287,18976,2104
5325,18976,2104
5303,18979,2104
5314,18979,2104
5298,18979,2104
5325,18979,2104
5314,18979,2104
5336,18979,2104
5298,18979,2104
5309,18976,2104
5287,18979,2104
5303,18976,2104
5287,18979,2104
5298,18979,2104
5287,18979,2104
5319,18979,2104
5309,18976,2104
5303,18976,2104
5282,18976,2104
5292,18979,2104
5265,18979,2104
5303,18979,2104
5292,18976,2104
5314,18973,2104
5287,18976,2104
5282,18976,2104
5265,18979,2104
5276,18976,2104
5265,18976,2104
5287,18976,2104
5276,18976,2104
5298,18976,2104
5271,18979,2104
5282,18976,2105
5255,18976,2104
5276,18979,2105
5282,18976,2105
5292,18979,2105
5271,18979,2105
5276,18979,2105
5265,18976,2105
5276,18979,2105
5276,18976,2105
5309,18976,2105
5276,18976,2105
5303,18979,2105
5271,18979,2105
5292,18976,2105
5276,18979,2105
5303,18976,2105
5276,18979,2105
5282,18979,2105
5249,18979,2105
5276,18979,2105
5260,18976,2105
5271,18979,2105
5249,18979,2105
5287,18979,2105
5271,18979,2105
5276,18979,2105
5244,18979,2105
5271,18979,2105
5260,18979,2105
5282,18979,2105
5255,18979,2105
5282,18979,2105
5276,18979,2105
5276,18976,2104
5255,18976,2104
5276,18976,2104
5265,18979,2104
5271,18976,2104
5238,18976,2104
5265,18979,2104
5238,18979,2104
5255,18979,2104
5244,18979,2104
5276,18979,2104
5260,18979,2104
5265,18976,2104
5249,18976,2104
5271,18979,2104
5249,18979,2104
5282,18979,2104
5260,18979,2104
5276,18979,2104
5244,18979,2104
5260,18979,2104
5244,18979,2104
5260,18979,2104
5249,18976,2104
5287,18979,2104
5260,18979,2104
5255,18976,2104
5228,18976,2104
5249,18979,2104
5238,18979,2104
5271,18979,2104
5255,18979,2104
5255,18979,2104
5238,18976,2104
5249,18979,2104
5244,18979,2104
5265,18976,2104
5238,18979,2104
5249,18976,2104
5238,18976,2104
5260,18976,2104
5244,18979,2104
5260,18976,2104
5255,18976,2104
5260,18976,2104
5233,18979,2104
5249,18976,2104
5233,18979,2104
5238,18976,2104
5228,18979,2104
5249,18976,2104
5244,18979,2104
5265,18976,2104
5238,18979,2104
5249,18976,2104
5228,18976,2104
5244,18976,2105
5228,18979,2105
5260,18976,2105
5238,18976,2105
5255,18976,2105
5233,18979,2105
5244,18979,2105
5217,18979,2105
5238,18976,2105
5244,18979,2105
5255,18976,2105
5228,18979,2105
5249,18976,2105
5228,18979,2105
5228,18976,2105
5217,18976,2105
5244,18976,2105
5233,18976,2105
5249,18976,2105
5217,18979,2105
5233,18976,2105
5211,18979,2105
5255,18976,2105
5233,18979,2105
5238,18976,2105
5222,18979,2105
5244,18976,2105
5217,18979,2105
5244,18979,2105
5233,18979,2105
5249,18976,2105
5217,18979,2104
5244,18979,2104
5222,18979,2104
5238,18979,2104
5222,18979,2104
5244,18979,2104
5228,18976,2104
5249,18973,2104
5228,18979,2104
5238,18976,2104
5217,18976,2104
5249,18979,2104
5222,18979,2104
5222,18979,2104
5206,18979,2104
5222,18979,2104
5206,18979,2104
5222,18979,2104
5195,18979,2104
5228,18976,2104
5211,18979,2104
5222,18979,2104
5195,18979,2104
5206,18976,2104
5200,18979,2104
5233,18976,2104
5228,18979,2104
5228,18979,2104
5211,18979,2104
5228,18979,2104
5200,18979,2104
5217,18979,2104
5190,18979,2104
5206,18979,2104
5184,18979,2104
5217,18979,2104
5206,18979,2104
5228,18979,2104
5200,18979,2104
5217,18979,2104
5195,18979,2104
5217,18979,2104
5195,18979,2104
5222,18979,2104
5211,18979,2104
5217,18979,2104
5200,18979,2104
5217,18979,2104
5190,18982,2104
5211,18979,2104
5190,18979,2104
5206,18976,2104
5184,18979,2104
5222,18979,2104
5206,18976,2104
5238,18976,2104
5200,18976,2104
5195,18976,2104
5163,18979,2104
5195,18976,2104
5206,18976,2104
5228,18976,2104
5211,18976,2104
5228,18976,2104
5184,18979,2104
5190,18976,2104
5168,18976,2104
5190,18976,2104
5195,18979,2105
5228,18976,2105
5206,18979,2105
5217,18976,2105
5168,18979,2105
5179,18976,2105
5179,18976,2105
5211,18976,2105
5179,18979,2105
5179,18973,2105
5157,18979,2105
5168,18976,2105
5163,18979,2105
5200,18979,2105
5190,18976,2105
5195,18976,2105
5179,18976,2105
5190,18979,2105
5168,18976,2105
5184,18976,2105
5190,18976,2105
5217,18976,2105
5173,18979,2105
5168,18979,2105
5146,18979,2105
5184,18976,2105
5163,18979,2105
5190,18976,2105
5168,18979,2105
5173,18976,2105
5157,18976,2105
5179,18979,2105
5163,18976,2105
5190,18979,2105
5163,18979,2105
5179,18976,2105
5163,18979,2105
5173,18979,2105
5157,18976,2105
5173,18979,2105
5163,18979,2105
5173,18976,2105
5163,18976,2105
5179,18976,2105
5168,18979,2105
5184,18976,2105
5173,18979,2105
5190,18976,2105
5168,18979,2105
5184,18976,2105
5152,18979,2105
5168,18979,2105
5152,18979,2105
5179,18979,2105
5173,18979,2105
5179,18979,2105
5163,18979,2105
5179,18976,2105
5157,18979,2105
5163,18979,2105
5157,18979,2105
5184,18979,2105
5152,18979,2105
5152,18979,2105
5135,18976,2105
5168,18979,2105
5141,18979,2105
5168,18979,2105
5152,18976,2105
5168,18979,2105
5152,18979,2105
5163,18979,2105
5152,18979,2105
5157,18979,2105
5130,18979,2105
5168,18979,2105
5152,18979,2105
5163,18979,2105
5135,18979,2105
5157,18979,2105
5130,18979,2105
5152,18976,2105
5146,18976,2105
5168,18976,2105
5152,18979,2105
5168,18976,2105
5152,18976,2105
5157,18976,2105
5141,18976,2105
5157,18979,2105
5141,18976,2105
5163,18976,2105
5135,18979,2105
5152,18976,2105
5135,18979,2105
5173,18976,2105
5163,18979,2105
5173,18976,2105
5141,18979,2105
5135,18976,2105
5125,18976,2105
5141,18976,2105
5130,18979,2105
5157,18976,2105
5135,18979,2105
5157,18976,2105
5119,18976,2105
5130,18976,2105
5114,18979,2105
5146,18976,2105
5141,18976,2105
5157,18979,2105
5119,18976,2105
5141,18976,2105
5108,18976,2105
5135,18979,2105
5130,18979,2105
5146,18979,2105
5125,18973,2105
5135,18976,2105
5119,18979,2105
5135,18979,2105
5125,18979,2105
5135,18979,2105
5119,18979,2105
5141,18976,2105
5130,18979,2105
5141,18976,2105
5130,18976,2105
5152,18976,2105
5125,18979,2105
5130,18979,2105
5119,18979,2105
5125,18979,2105
5097,18979,2105
5130,18979,2105
5119,18976,2105
5130,18976,2105
5119,18979,2105
5141,18976,2105
5119,18979,2105
5125,18976,2105
5097,18979,2105
5125,18979,2105
5114,18976,2105
5146,18976,2105
5103,18979,2105
5114,18979,2105
5087,18976,2105
5119,18976,2105
5119,18976,2105
5146,18976,2105
5114,18979,2105
5114,18976,2105
5108,18979,2105
5141,18979,2105
5119,18979,2105
5119,18976,2105
5092,18976,2105
5097,18979,2105
5097,18979,2105
5108,18976,2105
5097,18979,2105
5108,18976,2105
5092,18979,2105
5114,18976,2105
5108,18979,2105
5114,18979,2105
5081,18982,2105
5092,18979,2105
5087,18979,2105
5108,18979,2105
5092,18976,2105
5119,18976,2105
5103,18979,2105
5130,18979,2105
5103,18979,2105
5097,18976,2105
5065,18976,2105
5114,18976,2105
5103,18979,2105
5108,18979,2104
5087,18976,2105
5103,18976,2105
5092,18976,2105
5108,18979,2105
5081,18979,2105
5092,18979,2105
5087,18979,2105
5119,18979,2105
5097,18979,2105
5097,18976,2105
5081,18979,2105
5103,18976,2105
5092,18976,2105
5108,18976,2105
5092,18976,2105
5097,18979,2105
5087,18976,2105
5103,18976,2105
5076,18976,2105
5097,18979,2105
5076,18976,2105
5097,18976,2105
5092,18976,2104
5108,18976,2104
5081,18979,2105
5103,18979,2105
5076,18976,2104
5087,18976,2105
5070,18976,2105
5097,18979,2105
5081,18979,2105
5092,18976,2105
5070,18979,2105
5087,18976,2105
5065,18979,2105
5081,18976,2105
5054,18979,2105
5081,18976,2105
5070,18979,2105
5087,18979,2105
5065,18979,2105
5087,18976,2105
5059,18979,2105
5081,18976,2105
5065,18979,2105
5081,18976,2105
5054,18976,2105
5076,18976,2105
5065,18976,2105
5081,18979,2105
5070,18979,2105
5076,18979,2105
5054,18979,2105
5070,18976,2105
5054,18979,2105
5076,18976,2105
5059,18979,2105
5076,18976,2105
5065,18976,2105
5087,18976,2105
5065,18982,2105
5076,18976,2105
5054,18976,2105
5070,18976,2105
5076,18979,2105
5092,18976,2105
5065,18979,2105
5087,18976,2105
5059,18976,2105
5065,18979,2105
5049,18979,2105
5065,18976,2105
5059,18976,2105
5076,18979,2105
5049,18979,2105
5070,18979,2105
5049,18976,2105
5059,18976,2105
5049,18979,2105
5081,18976,2105
5065,18979,2105
5065,18979,2105
5049,18976,2105
5070,18976,2105
5054,18976,2105
5070,18979,2105
5054,18979,2105
5070,18979,2105
5043,18979,2105
5059,18976,2105
5032,18979,2105
5049,18979,2105
5049,18979,2105
5076,18976,2105
5054,18979,2105
5059,18976,2105
5032,18979,2105
5054,18979,2105
5032,18976,2105
5076,18976,2105
5049,18976,2105
5065,18976,2105
5049,18976,2105
5065,18976,2105
5038,18976,2105
5054,18976,2105
5049,18976,2105
5065,18973,2105
5027,18976,2105
5043,18976,2105
5027,18979,2105
5043,18976,2105
5032,18979,2105
5065,18979,2105
5043,18979,2105
5049,18976,2105
5027,18976,2105
5049,18976,2105
5027,18976,2105
5038,18979,2105
5032,18979,2105
5054,18976,2105
5027,18976,2105
5043,18979,2105
5027,18976,2105
5038,18976,2105
5021,18979,2105
5059,18976,2105
5038,18979,2105
5059,18979,2105
5032,18976,2105
5049,18979,2105
5021,18976,2105
5043,18976,2105
5027,18976,2105
5032,18976,2105
5021,18979,2105
5021,18976,2105
5005,18979,2105
5032,18976,2105
5016,18976,2105
5032,18976,2105
5011,18979,2105
5038,18976,2105
5011,18979,2105
5027,18979,2105
5021,18979,2105
5038,18979,2105
5021,18979,2105
5038,18976,2105
5011,18979,2105
5021,18979,2105
4994,18979,2105
5016,18976,2105
5005,18979,2105
5021,18979,2105
5016,18976,2105
5032,18976,2105
5011,18976,2105
5011,18979,2105
5000,18976,2105
5032,18979,2105
5016,18979,2105
5032,18976,2105
4989,18979,2105
5011,18976,2105
4994,18976,2105
5016,18976,2105
5011,18976,2105
5021,18976,2105
5000,18976,2105
5011,18976,2105
4989,18979,2105
5000,18976,2105
4994,18979,2105
5032,18979,2105
5005,18979,2105
5016,18979,2105
5000,18979,2105
5000,18979,2105
4983,18979,2105
5011,18979,2105
5005,18976,2105
5027,18979,2105
4989,18979,2105
5000,18976,2105
4983,18979,2105
5005,18979,2105
4983,18979,2105
5011,18976,2105
4989,18979,2105
5005,18979,2105
4983,18979,2105
5011,18976,2105
4989,18979,2105
4994,18979,2105
4978,18979,2105
5000,18976,2105
4978,18979,2105
5016,18976,2105
5005,18979,2105
5011,18979,2105
4994,18976,2105
5011,18976,2105
4994,18979,2105
5005,18976,2105
4989,18976,2105
4994,18979,2105
4967,18979,2105
4994,18976,2105
4983,18976,2105
5011,18979,2105
4989,18976,2105
4994,18976,2105
4983,18976,2105
5011,18979,2105
5011,18979,2105
5021,18976,2105
4983,18976,2105
4983,18979,2105
4978,18976,2105
4994,18979,2105
4983,18976,2105
5005,18976,2105
4983,18979,2105
5000,18976,2105
4989,18976,2105
5005,18976,2105
4978,18976,2105
4994,18976,2105
4978,18976,2105
4989,18979,2105
4972,18976,2105
4983,18976,2105
4972,18979,2105
4994,18979,2105
4972,18979,2105
4978,18976,2105
4962,18976,2105
4983,18976,2105
4951,18976,2105
4972,18976,2105
4972,18979,2105
4994,18979,2105
4972,18976,2105
4978,18979,2105
4956,18979,2105
4983,18973,2105
4956,18979,2105
4989,18976,2105
4967,18979,2105
4983,18979,2105
4962,18979,2105
4983,18976,2105
4967,18979,2105
4983,18976,2105
4962,18979,2105
4978,18979,2105
4962,18979,2105
4983,18979,2105
4951,18976,2105
4978,18976,2104
4951,18976,2104
4978,18976,2104
4962,18979,2104
4967,18973,2104
4951,18979,2104
4967,18979,2104
4945,18979,2104
4962,18979,2104
4956,18979,2104
4978,18976,2105
4956,18979,2105
4972,18979,2104
4962,18979,2104
4972,18976,2104
4951,18979,2104
4967,18976,2104
4962,18979,2104
4967,18979,2104
4945,18979,2104
4967,18979,2104
4951,18976,2105
4978,18976,2105
4951,18979,2105
4972,18979,2105
4951,18976,2105
4951,18979,2105
4934,18979,2105
4967,18976,2105
4940,18976,2105
4967,18976,2105
4956,18979,2105
4962,18979,2105
4923,18976,2105
4956,18976,2105
4945,18976,2105
4951,18976,2105
4934,18976,2105
4940,18976,2105
4923,18976,2105
4945,18976,2105
4940,18976,2105
4951,18973,2105
4929,18976,2105
4956,18976,2105
4934,18976,2105
4945,18976,2105
4918,18976,2105
4940,18979,2105
4929,18973,2105
4945,18976,2105
4940,18976,2105
4967,18979,2105
4951,18976,2105
4962,18976,2105
4934,18979,2105
4945,18976,2105
4929,18979,2105
4956,18976,2105
4945,18976,2105
4956,18976,2105
4934,18976,2105
4956,18976,2105
4929,18979,2105
4940,18976,2105
4923,18979,2105
4951,18976,2105
4929,18979,2105
4934,18976,2105
4902,18979,2105
4934,18976,2105
4929,18979,2105
4951,18979,2105
4940,18979,2105
4918,18979,2105
4896,18979,2105
4918,18979,2105
4918,18979,2105
4945,18976,2105
4934,18979,2105
4940,18979,2105
4913,18979,2105
4918,18976,2105
4885,18979,2105
4913,18976,2105
4913,18979,2105
4945,18979,2105
4929,18979,2105
4929,18979,2105
4913,18979,2105
4934,18979,2105
4918,18976,2105
4940,18976,2105
4913,18979,2105
4929,18976,2105
4896,18979,2105
4913,18976,2105
4902,18979,2105
4929,18976,2105
4913,18979,2105
4929,18976,2105
4902,18979,2105
4918,18979,2105
4902,18979,2105
4918,18979,2105
4902,18979,2105
4929,18976,2105
4896,18979,2105
4923,18979,2105
4902,18979,2105
4913,18979,2105
4891,18976,2105
4907,18976,2105
4891,18976,2105
4918,18979,2105
4907,18979,2105
4918,18979,2105
4902,18976,2105
4918,18979,2105
4891,18976,2105
4913,18979,2105
4891,18979,2105
4902,18979,2105
4880,18979,2105
4907,18979,2105
4885,18979,2105
4907,18979,2105
4891,18979,2105
4923,18982,2105
4902,18976,2105
4907,18976,2105
4896,18976,2105
4918,18979,2105
4891,18979,2105
4918,18976,2105
4907,18976,2105
4923,18976,2105
4891,18976,2105
4896,18979,2105
4891,18976,2105
4923,18976,2105
4902,18976,2105
4902,18976,2105
4885,18976,2105
4896,18976,2105
4874,18979,2105
4896,18979,2105
4891,18976,2105
4918,18976,2105
4902,18976,2105
4913,18979,2105
4891,18979,2105
4896,18976,2105
4863,18973,2105
4896,18976,2105
4891,18976,2105
4907,18976,2105
4874,18976,2105
4891,18976,2105
4869,18979,2105
4885,18976,2105
4874,18979,2105
4907,18979,2105
4891,18979,2105
4896,18973,2105
4874,18979,2105
4891,18976,2105
4869,18976,2105
4896,18979,2105
4891,18976,2105
4907,18976,2105
4874,18976,2105
4880,18976,2105
4853,18976,2105
4874,18976,2105
4869,18976,2105
4891,18979,2105
4880,18979,2105
4896,18979,2105
4869,18979,2105
4874,18979,2105
4853,18979,2105
4880,18979,2105
4853,18979,2105
4885,18976,2105
4869,18979,2105
4869,18976,2105
4853,18976,2105
4880,18979,2105
4880,18979,2105
4896,18979,2105
4874,18976,2105
4874,18979,2105
4847,18979,2105
4853,18976,2105
4842,18979,2105
4880,18976,2105
4869,18979,2105
4891,18979,2105
4869,18976,2105
4874,18979,2105
4847,18976,2105
4880,18979,2105
4858,18979,2105
4869,18976,2105
4853,18979,2105
4874,18979,2105
4858,18979,2105
4880,18979,2105
4863,18979,2105
4880,18976,2105
4853,18979,2105
4869,18976,2105
4853,18976,2105
4869,18976,2105
4836,18976,2105
4858,18979,2105
4853,18979,2105
4869,18976,2105
4836,18979,2105
4842,18979,2105
4825,18979,2105
4853,18979,2105
4847,18976,2105
4874,18976,2105
4842,18979,2105
4863,18976,2105
4853,18976,2105
4863,18976,2105
4836,18979,2105
4853,18976,2105
4847,18976,2105
4853,18979,2105
4842,18976,2105
4858,18976,2105
4836,18979,2105
4847,18979,2105
4847,18976,2105
4869,18976,2105
4869,18979,2105
4880,18979,2105
4853,18976,2105
4853,18976,2105
4820,18976,2105
4836,18976,2105
4836,18976,2105
4858,18976,2105
4831,18976,2105
4842,18976,2105
4820,18976,2105
4853,18979,2105
4831,18979,2105
4836,18976,2105
4825,18976,2105
4847,18976,2105
4836,18976,2105
4847,18976,2105
4825,18976,2105
4858,18979,2105
4825,18979,2105
4836,18979,2105
4820,18979,2105
4836,18979,2105
4825,18976,2105
4842,18976,2105
4836,18979,2105
4853,18973,2105
4820,18979,2105
4825,18976,2105
4820,18979,2105
4853,18976,2105
4825,18976,2105
4825,18979,2105
4809,18979,2105
4825,18976,2105
4809,18979,2105
4825,18976,2105
4814,18979,2105
4847,18979,2105
4820,18979,2105
4825,18979,2105
4803,18976,2105
4820,18979,2105
4809,18976,2105
4847,18976,2105
4836,18979,2105
4836,18979,2105
4809,18976,2105
4820,18976,2105
4809,18979,2105
4820,18976,2105
4820,18979,2105
4831,18979,2105
4809,18979,2105
4809,18979,2105
4798,18976,2105
4820,18976,2105
4792,18979,2105
4814,18979,2105
4803,18976,2105
4836,18976,2105
4809,18979,2105
4820,18979,2105
4792,18979,2105
4798,18976,2105
4792,18976,2105
4825,18976,2105
4814,18976,2105
4842,18979,2105
4809,18979,2105
4820,18979,2105
4798,18979,2105
4809,18976,2105
4787,18979,2105
4814,18979,2105
4798,18979,2105
4814,18979,2105
4792,18979,2105
4809,18976,2105
4803,18982,2105
4831,18979,2105
4809,18979,2105
4820,18976,2105
4798,18979,2105
4803,18979,2105
4787,18979,2105
4803,18976,2105
4809,18976,2105
4825,18976,2105
4803,18979,2105
4820,18979,2105
4782,18979,2105
4782,18979,2105
4782,18976,2105
4814,18976,2105
4792,18976,2105
4792,18976,2105
4776,18976,2105
4792,18976,2105
4792,18979,2105
4831,18976,2105
4803,18979,2105
4803,18976,2105
4771,18979,2105
4792,18979,2105
4787,18979,2105
4792,18976,2105
4787,18979,2105
4825,18976,2105
4792,18976,2105
4803,18976,2105
4782,18976,2105
4792,18976,2105
4787,18979,2105
4803,18976,2105
4787,18979,2105
4803,18976,2105
4787,18976,2105
4798,18976,2105
4771,18976,2105
4782,18979,2105
4787,18976,2105
4798,18976,2105
4765,18979,2105
4765,18979,2105
4754,18976,2105
4787,18976,2105
4782,18979,2105
4803,18976,2105
4782,18979,2105
4792,18976,2105
4771,18976,2105
4787,18979,2105
4760,18979,2105
4787,18976,2105
4776,18979,2105
4782,18976,2105
4754,18979,2105
4771,18979,2105
4743,18976,2105
4765,18976,2105
4760,18976,2105
4776,18976,2105
4776,18979,2105
4792,18976,2105
4760,18976,2105
4771,18979,2105
4743,18979,2105
4765,18979,2105
4760,18976,2105
4776,18979,2105
4754,18976,2105
4782,18976,2105
4760,18976,2105
4771,18976,2105
4754,18976,2105
4782,18976,2105
4760,18976,2105
4782,18976,2105
4765,18979,2105
4776,18979,2105
4760,18979,2105
4771,18979,2105
4754,18976,2105
4765,18979,2105
4749,18979,2105
4776,18976,2105
4754,18979,2105
4771,18979,2105
4749,18976,2105
4765,18976,2105
4738,18979,2105
4743,18976,2105
4732,18979,2105
4760,18976,2105
4732,18979,2105
4765,18979,2105
4749,18979,2105
4776,18979,2105
4754,18979,2105
4771,18979,2105
4732,18979,2105
4754,18979,2105
4749,18979,2105
4765,18979,2105
4743,18976,2105
4760,18976,2105
4738,18979,2105
4749,18979,2105
4738,18976,2105
4765,18976,2105
4754,18976,2105
4765,18976,2105
4743,18979,2105
4754,18973,2105
4732,18979,2105
4743,18976,2105
4738,18979,2105
4760,18973,2105
4743,18976,2105
4760,18976,2105
4732,18979,2105
4749,18976,2105
4754,18979,2105
4782,18973,2105
4743,18976,2105
4749,18973,2105
4732,18976,2105
4754,18976,2105
4732,18979,2105
4754,18979,2105
4727,18976,2105
4738,18976,2105
4721,18976,2105
4738,18976,2105
4721,18979,2105
4732,18976,2105
4716,18976,2105
4749,18973,2105
4732,18979,2105
4754,18973,2105
4732,18976,2105
4743,18976,2105
4710,18979,2105
4732,18976,2105
4738,18979,2105
4765,18979,2105
4738,18973,2105
4743,18979,2105
4727,18979,2105
4721,18976,2105
4721,18979,2105
4743,18976,2105
4710,18976,2105
4727,18979,2105
4699,18979,2105
4716,18979,2105
4721,18979,2105
4754,18976,2105
4732,18976,2105
4749,18976,2105
4710,18979,2105
4727,18976,2105
4705,18979,2105
4727,18979,2105
4705,18976,2105
4727,18976,2105
4710,18976,2105
4721,18976,2105
4705,18976,2105
4721,18976,2105
4705,18976,2105
4738,18976,2105
4710,18979,2105
4721,18976,2105
4699,18976,2105
4721,18976,2105
4694,18976,2105
4710,18976,2105
4705,18979,2105
4716,18976,2105
4699,18976,2105
4721,18976,2105
4705,18976,2105
4716,18973,2105
4699,18979,2105
4738,18976,2105
4710,18976,2105
4710,18976,2105
4678,18976,2105
4705,18976,2105
4688,18979,2105
4710,18976,2105
4683,18979,2105
4705,18976,2105
4694,18976,2105
4716,18976,2105
4694,18979,2105
4716,18976,2105
4694,18979,2105
4710,18979,2105
4688,18976,2105
4710,18976,2105
4672,18979,2105
4694,18976,2105
4694,18979,2105
4727,18976,2105
4699,18979,2105
4710,18976,2105
4678,18976,2105
4694,18976,2105
4683,18979,2105
4705,18976,2105
4694,18979,2105
4705,18976,2105
4694,18976,2105
4710,18979,2105
4683,18979,2105
4694,18976,2105
4672,18976,2105
4699,18976,2105
4699,18976,2105
4699,18976,2105
4678,18979,2105
4699,18973,2105
4678,18976,2105
4699,18976,2105
4683,18976,2105
4694,18973,2105
4672,18979,2105
4694,18976,2105
4672,18976,2105
4688,18979,2105
4683,18979,2105
4705,18976,2105
4683,18976,2105
4694,18976,2105
4672,18976,2105
4683,18976,2105
4661,18976,2105
4683,18976,2105
4667,18973,2105
4699,18979,2105
4694,18976,2105
4716,18979,2105
4672,18976,2105
4672,18976,2105
4667,18979,2105
4694,18976,2105
4678,18976,2105
4688,18976,2105
4672,18976,2105
4678,18979,2105
4661,18979,2105
4705,18979,2105
4688,18979,2105
4694,18976,2105
4661,18979,2105
4678,18979,2105
4645,18979,2105
4656,18976,2105
4661,18979,2105
4688,18979,2105
4678,18976,2105
4688,18976,2105
4661,18976,2105
4672,18976,2105
4667,18979,2105
4694,18979,2105
4667,18976,2105
4672,18979,2105
4645,18976,2105
4678,18979,2105
4656,18979,2105
4694,18976,2105
4683,18979,2105
4688,18976,2105
4661,18979,2105
4667,18979,2105
4650,18976,2105
4672,18976,2105
4656,18976,2105
4688,18979,2105
4672,18976,2105
4683,18976,2105
4667,18976,2105
4683,18976,2105
4667,18979,2105
4678,18976,2105
4661,18976,2105
4683,18979,2105
4667,18979,2105
4683,18979,2105
4678,18979,2105
4678,18976,2105
4661,18976,2105
4699,18976,2105
4683,18979,2105
4688,18979,2105
4667,18976,2105
4688,18979,2105
4667,18979,2105
4683,18979,2105
4667,18979,2105
4688,18979,2105
4656,18976,2105
4672,18979,2105
4661,18979,2105
4683,18976,2105
4650,18979,2105
4667,18976,2105
4645,18976,2105
4688,18976,2105
4678,18979,2105
4683,18976,2105
4650,18979,2105
4667,18979,2105
4645,18976,2105
4661,18976,2105
4656,18976,2105
4667,18976,2105
4656,18979,2105
4672,18976,2105
4656,18979,2105
4678,18976,2105
4661,18976,2105
4678,18976,2105
4650,18976,2105
4661,18976,2105
4656,18976,2105
4683,18976,2105
4656,18979,2105
4656,18976,2105
4639,18976,2105
4683,18976,2105
4656,18976,2105
4678,18976,2105
4661,18973,2105
4683,18976,2105
4656,18979,2105
4667,18976,2105
